x1,y
72406,1590
72407,23390
72408,12990
72409,4650
72410,6800
72411,4700
72412,21000
72413,22500
72414,2300
72415,1850
72416,3000
72417,7300
72418,2800
72419,13750
72420,2550
72421,8700
72422,3750
72423,6999
72424,1699
72425,7400
72426,2600
72427,1200
72428,3000
72429,19945
72430,10500
72431,2800
72432,15199
72433,2800
72434,23000
72435,1400
72436,4950
72437,2600
72438,2301
72439,3700
72440,11300
72441,13500
72442,4600
72443,16800
72444,3450
72445,3200
72446,12450
72447,3799
72448,1810
72449,1600
72450,4400
72451,11900
72452,23900
72453,2500
72454,1950
72455,2000
72456,5300
72457,14200
72458,2500
72459,1950
72460,9190
72461,12990
72462,2990
72463,28999
72464,11000
72465,8999
72466,8500
72467,4999
72468,7500
72469,1200
72470,25900
72471,2600
72472,1450
72473,12499
72474,24800
72475,16900
72476,3900
72477,6499
72478,3000
72479,2000
72480,10900
72481,1500
72482,25000
72483,7300
72484,3500
72485,1490
72486,3349
72487,12900
72488,5780
72489,5750
72490,10200
72491,9999
72492,14500
72493,23999
72494,4250
72495,26000
72496,6550
72497,4200
72498,6950
72499,2900
72500,11000
72501,6900
72502,1300
72503,3900
72504,2400
72505,1500
72506,25900
72507,8499
72508,13500
72509,5750
72510,9900
72511,14800
72512,3999
72513,2200
72514,4400
72515,10900
72516,6500
72517,3600
72518,1700
72519,3750
72520,22500
72521,3200
72522,8500
72523,5500
72524,15490
72525,17500
72526,10890
72527,1800
72528,13300
72529,21900
72530,2600
72531,9800
72532,16990
72533,10490
72534,11999
72535,3450
72536,9499
72537,12500
72538,4200
72539,8990
72540,4200
72541,1450
72542,7300
72543,4100
72544,4550
72545,11400
72546,8499
72547,26740
72548,1699
72549,2151
72550,8400
72551,14000
72552,8700
72553,1300
72554,17000
72555,12500
72556,6400
72557,1200
72558,15981
72559,2380
72560,18900
72561,5900
72562,5400
72563,3800
72564,6750
72565,7200
72566,4499
72567,2850
72568,6500
72569,7300
72570,12500
72571,6666
72572,1650
72573,1200
72574,4750
72575,10590
72576,2222
72577,1200
72578,8590
72579,1390
72580,2055
72581,8499
72582,8500
72583,9500
72584,5890
72585,12900
72586,16800
72587,6500
72588,4750
72589,7890
72590,5299
72591,2590
72592,2900
72593,3490
72594,1200
72595,4000
72596,6900
72597,1550
72598,3500
72599,2950
72600,2000
72601,23000
72602,3500
72603,2500
72604,10900
72605,3950
72606,3800
72607,1300
72608,6600
72609,3600
72610,10999
72611,7850
72612,3900
72613,32900
72614,10920
72615,1999
72616,1600
72617,1700
72618,4699
72619,8450
72620,13750
72621,3400
72622,1950
72623,6800
72624,5900
72625,1850
72626,4200
72627,11235
72628,7800
72629,5400
72630,4100
72631,3890
72632,5950
72633,1290
72634,3750
72635,1600
72636,5699
72637,6900
72638,1500
72639,2400
72640,3499
72641,14999
72642,1150
72643,16400
72644,2450
72645,3690
72646,8790
72647,6690
72648,9999
72649,2150
72650,8200
72651,6800
72652,6900
72653,8500
72654,1500
72655,2600
72656,12700
72657,8980
72658,1700
72659,4900
72660,28500
72661,3300
72662,23600
72663,1800
72664,6900
72665,2700
72666,2800
72667,16200
72668,1800
72669,6500
72670,18800
72671,2700
72672,1300
72673,6150
72674,1700
72675,2151
72676,6700
72677,4300
72678,13300
72679,2999
72680,23000
72681,1780
72682,9500
72683,3450
72684,2860
72685,8000
72686,1950
72687,2950
72688,8500
72689,5350
72690,1450
72691,18500
72692,2000
72693,10000
72694,1190
72695,21100
72696,6050
72697,4000
72698,3350
72699,8990
72700,3999
72701,1950
72702,6500
72703,19700
72704,29899
72705,12999
72706,1450
72707,5300
72708,3800
72709,1500
72710,2800
72711,4950
72712,3200
72713,1100
72714,1444
72715,16290
72716,3799
72717,3990
72718,12999
72719,14300
72720,20500
72721,1400
72722,10900
72723,7249
72724,4250
72725,14700
72726,4250
72727,2500
72728,5580
72729,9999
72730,1299
72731,2800
72732,14999
72733,2900
72734,2700
72735,5250
72736,3150
72737,8990
72738,13999
72739,5790
72740,2999
72741,1499
72742,21950
72743,13500
72744,15900
72745,12500
72746,10950
72747,8750
72748,7500
72749,12990
72750,1090
72751,5650
72752,8886
72753,6450
72754,12500
72755,15900
72756,1950
72757,13500
72758,11300
72759,7500
72760,2600
72761,29500
72762,34950
72763,4490
72764,5500
72765,7300
72766,6500
72767,6750
72768,4900
72769,8999
72770,2299
72771,3550
72772,1850
72773,6200
72774,19700
72775,12900
72776,10200
72777,12500
72778,3050
72779,2000
72780,4900
72781,2950
72782,2980
72783,5300
72784,4250
72785,9390
72786,16700
72787,14500
72788,34900
72789,3950
72790,32990
72791,15750
72792,3600
72793,10600
72794,6650
72795,7800
72796,2900
72797,2940
72798,2700
72799,4500
72800,1650
72801,4300
72802,1800
72803,5500
72804,1999
72805,3299
72806,2100
72807,14800
72808,12500
72809,6700
72810,19400
72811,3499
72812,1800
72813,2400
72814,1100
72815,1900
72816,3250
72817,3500
72818,2500
72819,9690
72820,13450
72821,22399
72822,4999
72823,6299
72824,14000
72825,13000
72826,4999
72827,3100
72828,11290
72829,3650
72830,1900
72831,4400
72832,3100
72833,1950
72834,8200
72835,11800
72836,3250
72837,1100
72838,5000
72839,17890
72840,6400
72841,5300
72842,4200
72843,3000
72844,6500
72845,1999
72846,6950
72847,6700
72848,20000
72849,1200
72850,6990
72851,3250
72852,4300
72853,7300
72854,16000
72855,3750
72856,7900
72857,3900
72858,10999
72859,6700
72860,7234
72861,13750
72862,1299
72863,5700
72864,3500
72865,6900
72866,1300
72867,7350
72868,4790
72869,12600
72870,2898
72871,17900
72872,2999
72873,5450
72874,3250
72875,2850
72876,27000
72877,1750
72878,6750
72879,4500
72880,2800
72881,6499
72882,12500
72883,6280
72884,3500
72885,9900
72886,1500
72887,4450
72888,1190
72889,16999
72890,15350
72891,1850
72892,7900
72893,2399
72894,10800
72895,5500
72896,4798
72897,1200
72898,8300
72899,3990
72900,10900
72901,1300
72902,5990
72903,26300
72904,3950
72905,1950
72906,8750
72907,2650
72908,16960
72909,7500
72910,28000
72911,6699
72912,5000
72913,11000
72914,1500
72915,8300
72916,9500
72917,5350
72918,1650
72919,2000
72920,13000
72921,4850
72922,12900
72923,1800
72924,1555
72925,1499
72926,1650
72927,8500
72928,1590
72929,12899
72930,16500
72931,3400
72932,3000
72933,2050
72934,14700
72935,1900
72936,1199
72937,1099
72938,2990
72939,1655
72940,5199
72941,2350
72942,9700
72943,23500
72944,7500
72945,5199
72946,6950
72947,2190
72948,9000
72949,6300
72950,1599
72951,3300
72952,7100
72953,14890
72954,14299
72955,1800
72956,18500
72957,9999
72958,5800
72959,13500
72960,3200
72961,1490
72962,16900
72963,2750
72964,7490
72965,8750
72966,3500
72967,8990
72968,10400
72969,8500
72970,11500
72971,4900
72972,37499
72973,21690
72974,4200
72975,2700
72976,8650
72977,1550
72978,5500
72979,8700
72980,2850
72981,13999
72982,2900
72983,6100
72984,1700
72985,6400
72986,1200
72987,29750
72988,1200
72989,2250
72990,9600
72991,2999
72992,2000
72993,2150
72994,7500
72995,14900
72996,19995
72997,4899
72998,8200
72999,5850
73000,7250
73001,7999
73002,5499
73003,1799
73004,6800
73005,14500
73006,3600
73007,7000
73008,4200
73009,13999
73010,4700
73011,2990
73012,25900
73013,2500
73014,1900
73015,1800
73016,3350
73017,4200
73018,4999
73019,8700
73020,19250
73021,7000
73022,1100
73023,3300
73024,3950
73025,8000
73026,3600
73027,3300
73028,11000
73029,3100
73030,3250
73031,2499
73032,1780
73033,4990
73034,6399
73035,31950
73036,10000
73037,14750
73038,12999
73039,1350
73040,8900
73041,7590
73042,2600
73043,13500
73044,2700
73045,8200
73046,3500
73047,5800
73048,10550
73049,1200
73050,1300
73051,3100
73052,6950
73053,3800
73054,11000
73055,2450
73056,9900
73057,37800
73058,4600
73059,7500
73060,6850
73061,21800
73062,2199
73063,1100
73064,5200
73065,3900
73066,1599
73067,10500
73068,8200
73069,12999
73070,6000
73071,6900
73072,4700
73073,3900
73074,4950
73075,4600
73076,4900
73077,4490
73078,31800
73079,2450
73080,5980
73081,6500
73082,2199
73083,9990
73084,10500
73085,5200
73086,1200
73087,1850
73088,29333
73089,6500
73090,3299
73091,6850
73092,12500
73093,1850
73094,19490
73095,1600
73096,6979
73097,2299
73098,5900
73099,4850
73100,3990
73101,4350
73102,4600
73103,5249
73104,12900
73105,28900
73106,1450
73107,5569
73108,5650
73109,9900
73110,9500
73111,3300
73112,6000
73113,12999
73114,14000
73115,25800
73116,4999
73117,3700
73118,7700
73119,34850
73120,6300
73121,1700
73122,3500
73123,1350
73124,6900
73125,1100
73126,1450
73127,19500
73128,8290
73129,7500
73130,1350
73131,3000
73132,4500
73133,14900
73134,3899
73135,2899
73136,6000
73137,1200
73138,14400
73139,22300
73140,26725
73141,1499
73142,3300
73143,1300
73144,2400
73145,7700
73146,10344
73147,13500
73148,26500
73149,7800
73150,3999
73151,1790
73152,9150
73153,5300
73154,32900
73155,4900
73156,10999
73157,6999
73158,8900
73159,10999
73160,22500
73161,6000
73162,6000
73163,1200
73164,1650
73165,18900
73166,14999
73167,2500
73168,6500
73169,1998
73170,1100
73171,3650
73172,4200
73173,4999
73174,2200
73175,9499
73176,17900
73177,9600
73178,3450
73179,3999
73180,2200
73181,4000
73182,1250
73183,2800
73184,10500
73185,4400
73186,3650
73187,9990
73188,6500
73189,2000
73190,6600
73191,22000
73192,2900
73193,4450
73194,3100
73195,19999
73196,11000
73197,3799
73198,6300
73199,11000
73200,1300
73201,14250
73202,3800
73203,7300
73204,1169
73205,13999
73206,2700
73207,2900
73208,1850
73209,4200
73210,9950
73211,2500
73212,26000
73213,2500
73214,19100
73215,4850
73216,1250
73217,7500
73218,10900
73219,17450
73220,8000
73221,13399
73222,16990
73223,2500
73224,1999
73225,12000
73226,4999
73227,18000
73228,16000
73229,11450
73230,11699
73231,24000
73232,2000
73233,3950
73234,3500
73235,18300
73236,7350
73237,3900
73238,10990
73239,3750
73240,2300
73241,29900
73242,4250
73243,7200
73244,5800
73245,6390
73246,3950
73247,1390
73248,11990
73249,12500
73250,17999
73251,26600
73252,21998
73253,8950
73254,5780
73255,3500
73256,1100
73257,3190
73258,4199
73259,5650
73260,1999
73261,3000
73262,14890
73263,2750
73264,16800
73265,3499
73266,6750
73267,10550
73268,4999
73269,19900
73270,3300
73271,2400
73272,1799
73273,2200
73274,6795
73275,5000
73276,5199
73277,1450
73278,2999
73279,2800
73280,2700
73281,24000
73282,9900
73283,2800
73284,7800
73285,11150
73286,1100
73287,2800
73288,8900
73289,1880
73290,4000
73291,3600
73292,6999
73293,6299
73294,1300
73295,3690
73296,3850
73297,3200
73298,8490
73299,2300
73300,1700
73301,4290
73302,4000
73303,1990
73304,2300
73305,5000
73306,1790
73307,1850
73308,33499
73309,2290
73310,4444
73311,4500
73312,19500
73313,7690
73314,2250
73315,15250
73316,19500
73317,20500
73318,8500
73319,9700
73320,12500
73321,2550
73322,9750
73323,1400
73324,28200
73325,2999
73326,7990
73327,5999
73328,3800
73329,5000
73330,17950
73331,16900
73332,15600
73333,11900
73334,3399
73335,20350
73336,4500
73337,3250
73338,1200
73339,6900
73340,1900
73341,5100
73342,6199
73343,4950
73344,4400
73345,1500
73346,2480
73347,16300
73348,27999
73349,18090
73350,3599
73351,5100
73352,3200
73353,1500
73354,17100
73355,10750
73356,1150
73357,2400
73358,1290
73359,10990
73360,3850
73361,3000
73362,7500
73363,6990
73364,12650
73365,2900
73366,3805
73367,8500
73368,4350
73369,1750
73370,3100
73371,1500
73372,4899
73373,24800
73374,6500
73375,14495
73376,14000
73377,9300
73378,7000
73379,1750
73380,8850
73381,3000
73382,14000
73383,4800
73384,3699
73385,29600
73386,1999
73387,2990
73388,14500
73389,5999
73390,6999
73391,1700
73392,16500
73393,6999
73394,7600
73395,6800
73396,1150
73397,2250
73398,1800
73399,12800
73400,2800
73401,5500
73402,1750
73403,4800
73404,1780
73405,10000
73406,15490
73407,9900
73408,1950
73409,6700
73410,17500
73411,1450
73412,10450
73413,23900
73414,3990
73415,30999
73416,4700
73417,3350
73418,8950
73419,5500
73420,6100
73421,38999
73422,4000
73423,6350
73424,8500
73425,2600
73426,6490
73427,5500
73428,8000
73429,14000
73430,3199
73431,1800
73432,3350
73433,10199
73434,3200
73435,4000
73436,10990
73437,16500
73438,1800
73439,1300
73440,4499
73441,5290
73442,10700
73443,4200
73444,18900
73445,3999
73446,1650
73447,12900
73448,2999
73449,14900
73450,1300
73451,6000
73452,10000
73453,1950
73454,8000
73455,8600
73456,3500
73457,3000
73458,7200
73459,5888
73460,5500
73461,3300
73462,1600
73463,4550
73464,10990
73465,6999
73466,8400
73467,12800
73468,6999
73469,11950
73470,3800
73471,5600
73472,5500
73473,6750
73474,16500
73475,18500
73476,2400
73477,6999
73478,1050
73479,3000
73480,7200
73481,5999
73482,5500
73483,2200
73484,5755
73485,5100
73486,15450
73487,17800
73488,9950
73489,1500
73490,5800
73491,15700
73492,12699
73493,4250
73494,1900
73495,14950
73496,23500
73497,1900
73498,22890
73499,6200
73500,14900
73501,16500
73502,11900
73503,2000
73504,2249
73505,8500
73506,4950
73507,16700
73508,23900
73509,5250
73510,14500
73511,2950
73512,12500
73513,1650
73514,4500
73515,1425
73516,2100
73517,5000
73518,13950
73519,2700
73520,1800
73521,11999
73522,2500
73523,23600
73524,3800
73525,14250
73526,3120
73527,4750
73528,3600
73529,2500
73530,9000
73531,3650
73532,3700
73533,4400
73534,10999
73535,11699
73536,19500
73537,3000
73538,34990
73539,7700
73540,5790
73541,10750
73542,3000
73543,3100
73544,6300
73545,18000
73546,15900
73547,1900
73548,11500
73549,8500
73550,2650
73551,1850
73552,2300
73553,13990
73554,1100
73555,11500
73556,3890
73557,12990
73558,3500
73559,3450
73560,1299
73561,1999
73562,5000
73563,6400
73564,10999
73565,2874
73566,1900
73567,15000
73568,3000
73569,2390
73570,7500
73571,1650
73572,1500
73573,3300
73574,16500
73575,9500
73576,12499
73577,4500
73578,4999
73579,3300
73580,3300
73581,28500
73582,5500
73583,3950
73584,5700
73585,34500
73586,1200
73587,2900
73588,2700
73589,1500
73590,15999
73591,6770
73592,1950
73593,4200
73594,4000
73595,5400
73596,4000
73597,7250
73598,18850
73599,8500
73600,28000
73601,21750
73602,27790
73603,6100
73604,29500
73605,26950
73606,2200
73607,19900
73608,5900
73609,5800
73610,1350
73611,14700
73612,12300
73613,20900
73614,10500
73615,2500
73616,8800
73617,10490
73618,34500
73619,8800
73620,14750
73621,2850
73622,13900
73623,12900
73624,11900
73625,1999
73626,8950
73627,1999
73628,4200
73629,5599
73630,2900
73631,2450
73632,6200
73633,1999
73634,6750
73635,21000
73636,3699
73637,13990
73638,14950
73639,1400
73640,2200
73641,4500
73642,2000
73643,6100
73644,7500
73645,3500
73646,1700
73647,13500
73648,4949
73649,7999
73650,6800
73651,16590
73652,6850
73653,7900
73654,9390
73655,26499
73656,34990
73657,12200
73658,9500
73659,4250
73660,5500
73661,6999
73662,6190
73663,3850
73664,5500
73665,15599
73666,6550
73667,1200
73668,19799
73669,2950
73670,15950
73671,1500
73672,6500
73673,10900
73674,13499
73675,1350
73676,17700
73677,4900
73678,27100
73679,4900
73680,16200
73681,1899
73682,20500
73683,10900
73684,3500
73685,3899
73686,3100
73687,2599
73688,4800
73689,20000
73690,3900
73691,2500
73692,10500
73693,28500
73694,5800
73695,2400
73696,2500
73697,1200
73698,3800
73699,4450
73700,4900
73701,2760
73702,1400
73703,1700
73704,3999
73705,16900
73706,30999
73707,2890
73708,7899
73709,8300
73710,14999
73711,11500
73712,10950
73713,13490
73714,4200
73715,3500
73716,2800
73717,36500
73718,4990
73719,3990
73720,27571
73721,25000
73722,8000
73723,1600
73724,1850
73725,2500
73726,10900
73727,1200
73728,11950
73729,30500
73730,3250
73731,5650
73732,11900
73733,7250
73734,2890
73735,1700
73736,12500
73737,6999
73738,2500
73739,7200
73740,2399
73741,8850
73742,5800
73743,19000
